Price,Address,City,Bedrooms,Baths,Area,Type
15500000,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,4,5 Marla,House
51000000,"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,4,6,10 Marla,House
110000000,"Bahria Town Phase 8 - Usman D Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,6,6,1.00 Kanal,House
18000000,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,3,5 Marla,House
97500000,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5,6,1.00 Kanal,House
37500000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,6,9.5 Marla,House
4500000,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,2,1,5 Marla,House
16500000,"Clifton Township, Rawalpindi",Rawalpindi,5,5,7 Marla,House
16500000,"Adiala Road, Rawalpindi",Rawalpindi,5,5,7 Marla,House
19000000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,4,4,5 Marla,House
49000000,"Askari 14, Rawalpindi",Rawalpindi,4,5,10 Marla,House
33000000,"Bahria Town Phase 8 - Block H, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
26500000,"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,5,6,10 Marla,House
30000000,"Bahria Town Phase 8 - Block H, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
40000000,"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
33000000,"Bahria Town Phase 8 - Block B, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
25000000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
70000000,"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,8,6,14 Marla,House
60000000,"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,6,6,14 Marla,House
12500000,"Snober City, Adiala Road",Rawalpindi,4,4,4 Marla,House
11800000,"Munawar Colony, Rawalpindi",Rawalpindi,3,4,5 Marla,House
19000000,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,4,5 Marla,House
45000000,"Lalazar, Rawalpindi",Rawalpindi,4,4,1.19 Kanal,House
38000000,"Bahria Town - Safari Villas, Bahria Town Rawalpindi",Rawalpindi,3,4,12 Marla,House
25000000,"New Lalazar, Rawalpindi",Rawalpindi,4,5,7 Marla,House
12500000,"Defence Road, Rawalpindi",Rawalpindi,3,3,5 Marla,House
35000000,"Media Town, Rawalpindi",Rawalpindi,6,6,12.4 Marla,House
57000000,"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
54000000,"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
51000000,"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
46000000,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
48000000,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
47000000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
49000000,"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,5,5,10 Marla,House
130000000,"Bahria Greens - Overseas Enclave - Sector 1, Bahria Greens - Overseas Enclave",Rawalpindi,5,5,1.00 Kanal,House
20000000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,3,3,5 Marla,House
42500000,"Bahria Town Phase 8 - Block H, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
10500000,"Range Road, Rawalpindi",Rawalpindi,2,2,4.1 Marla,House
43500000,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
31000000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
43000000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
105000000,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,6,7,1.00 Kanal,House
108000000,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,6,7,1.00 Kanal,House
25000000,"Media Town, Rawalpindi",Rawalpindi,4,4,6 Marla,House
26500000,"Media Town, Rawalpindi",Rawalpindi,4,4,6 Marla,House
27500000,"Media Town, Rawalpindi",Rawalpindi,4,4,6 Marla,House
29000000,"Media Town, Rawalpindi",Rawalpindi,4,4,6 Marla,House
37500000,"Media Town, Rawalpindi",Rawalpindi,6,6,12.4 Marla,House
50000000,"Media Town, Rawalpindi",Rawalpindi,6,6,12.4 Marla,House
45000000,"Media Town, Rawalpindi",Rawalpindi,6,6,12.4 Marla,House
40000000,"Media Town, Rawalpindi",Rawalpindi,6,6,12.4 Marla,House
57000000,"Bahria Town Phase 8 - Eden Lake View Block, Bahria Town Phase 8",Rawalpindi,5,5,10.5 Marla,House
53000000,"Media Town, Rawalpindi",Rawalpindi,6,6,12 Marla,House
112000000,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,6,7,1.00 Kanal,House
31500000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,7.3 Marla,House
97500000,"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5,6,1.00 Kanal,House
90000000,"Bahria Intellectual Village, Bahria Town Rawalpindi",Rawalpindi,6,6,1.00 Kanal,House
105000000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,6,7,1.00 Kanal,House
22000000,"Bahria Town Phase 8 - Block L, Bahria Town Phase 8",Rawalpindi,3,3,5 Marla,House
28000000,"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
37500000,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
39000000,"Bahria Town - Safari Villas 3, Bahria Town Rawalpindi",Rawalpindi,3,4,11 Marla,House
9500000,"Gulbahar Scheme, Rawalpindi",Rawalpindi,6,6,5 Marla,House
25500000,"Gulzar-e-Quaid Housing Society, Rawalpindi",Rawalpindi,5,6,8 Marla,House
20500000,"New Lalazar, Rawalpindi",Rawalpindi,6,6,10 Marla,House
42500000,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5,5,12 Marla,House
12500000,"Snober City, Adiala Road",Rawalpindi,4,4,5 Marla,House
15500000,"Snober City, Adiala Road",Rawalpindi,3,3,10 Marla,House
15000000,"Adiala Road, Rawalpindi",Rawalpindi,3,3,10 Marla,House
13700000,"Snober City, Adiala Road",Rawalpindi,3,3,6 Marla,House
14900000,"Snober City, Adiala Road",Rawalpindi,4,5,6 Marla,House
14500000,"Snober City, Adiala Road",Rawalpindi,4,4,6 Marla,House
12000000,"Snober City, Adiala Road",Rawalpindi,4,4,5 Marla,House
17000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3,4,5 Marla,House
37500000,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,4,5,10 Marla,House
25000000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
21000000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,3,3,7 Marla,House
130000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,6,1.40 Kanal,House
33000000,"Bahria Town Phase 8 - Block L, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
30000000,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,4,3,7 Marla,House
24000000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
16500000,"Clifton Township, Rawalpindi",Rawalpindi,3,2,7 Marla,House
18500000,"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,3,3,5 Marla,House
37000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
34000000,"Airport Housing Society, Rawalpindi",Rawalpindi,5,6,8 Marla,House
99000000,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5,6,1.00 Kanal,House
29000000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,7 Marla,House
48000000,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
5200000,"Mumtaz Colony, Rawalpindi",Rawalpindi,2,2,3 Marla,House
7000000,"Defence Road, Rawalpindi",Rawalpindi,2,2,4 Marla,House
18500000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,3,3,5 Marla,House
85000000,"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,7,6,1.00 Kanal,House
5800000,"Adiala Road, Rawalpindi",Rawalpindi,2,2,4 Marla,House
30000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,4,4,9.5 Marla,House
8500000,"Snober City, Adiala Road",Rawalpindi,2,3,5 Marla,House
16000000,"Clifton Township, Rawalpindi",Rawalpindi,3,3,10 Marla,House
13100000,"Snober City, Adiala Road",Rawalpindi,4,4,5 Marla,House
55000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,6,15 Marla,House
26600000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
26700000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
26800000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
49000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,10 Marla,House
26900000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
27000000,"Gulshan Abad Sector 3, Gulshan Abad",Rawalpindi,6,6,10 Marla,House
20000000,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,3,3,5.5 Marla,House
14300000,"Snober City, Adiala Road",Rawalpindi,3,3,5 Marla,House
21500000,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,4,4,5 Marla,House
55000000,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,5,5,1.00 Kanal,House
34500000,"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,5,5,10 Marla,House
17000000,"Caltex Road, Rawalpindi",Rawalpindi,5,5,5.6 Marla,House
17500000,"Defence Road, Rawalpindi",Rawalpindi,4,5,5.6 Marla,House
17500000,"Adiala Road, Rawalpindi",Rawalpindi,4,5,5.6 Marla,House
25000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3,3,5 Marla,House
49000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
20000000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,3,3,5 Marla,House
27000000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
26700000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
28500000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
45000000,"Lalazar, Rawalpindi",Rawalpindi,5,5,1.20 Kanal,House
60000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,6,1.00 Kanal,House
71500000,"Gulshan Abad Sector 3, Gulshan Abad",Rawalpindi,9,6,1.00 Kanal,House
27000000,"Peshawar Road, Rawalpindi",Rawalpindi,4,4,6 Marla,House
27500000,"Peshawar Road, Rawalpindi",Rawalpindi,4,6,6 Marla,House
42500000,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,5,6,10 Marla,House
19500000,"Range Road, Rawalpindi",Rawalpindi,4,4,6 Marla,House
21000000,"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3,4,5 Marla,House
26000000,"High Court Road, Rawalpindi",Rawalpindi,2,2,1.00 Kanal,House
27000000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
26900000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
22000000,"Gulraiz Housing Society Phase 2, Gulraiz Housing Scheme",Rawalpindi,4,5,5 Marla,House
89000000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,1.00 Kanal,House
21000000,"Gulraiz Housing Society Phase 3, Gulraiz Housing Scheme",Rawalpindi,4,6,5.8 Marla,House
19000000,"Bostan Valley, Rawalpindi",Rawalpindi,4,5,5.6 Marla,House
25000000,"Gulraiz Housing Society Phase 3, Gulraiz Housing Scheme",Rawalpindi,4,5,5.6 Marla,House
25500000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,6,8 Marla,House
43500000,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,5,7,10 Marla,House
61500000,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,7,6,15 Marla,House
26000000,"Gulshan Abad, Rawalpindi",Rawalpindi,3,6,10 Marla,House
51000000,"Media Town, Rawalpindi",Rawalpindi,6,5,11 Marla,House
9500000,"Airport Housing Society, Rawalpindi",Rawalpindi,6,6,5 Marla,House
4800000,"Wakeel Colony, Islamabad Highway",Rawalpindi,2,2,2.8 Marla,House
7800000,"Gulbahar Scheme - Sector 1, Gulbahar Scheme",Rawalpindi,3,3,5.8 Marla,House
5000000,"Wakeel Colony, Islamabad Highway",Rawalpindi,2,2,2.5 Marla,House
26800000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
26600000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
26500000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,5,5,7 Marla,House
42500000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,10 Marla,House
6500000,"Wakeel Colony, Islamabad Highway",Rawalpindi,3,3,3.5 Marla,House
17000000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,3,3,5 Marla,House
8500000,"Misryal Road, Rawalpindi",Rawalpindi,2,2,5 Marla,House
9100000,"Snober City, Adiala Road",Rawalpindi,3,2,4 Marla,House
19800000,"Snober City, Adiala Road",Rawalpindi,5,5,9 Marla,House
7000000,"Adiala Road, Rawalpindi",Rawalpindi,3,3,5 Marla,House
3200000,"Adiala Road, Rawalpindi",Rawalpindi,2,1,2 Marla,House
12500000,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,3,6 Marla,House
17000000,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,4,5,5 Marla,House
13799999,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,3,6 Marla,House
125000000,"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5,6,1.05 Kanal,House
8500000,"Adiala Road, Rawalpindi",Rawalpindi,2,3,7 Marla,House
4500000,"Adiala Road, Rawalpindi",Rawalpindi,1,2,2.5 Marla,House
12000000,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,3,5 Marla,House
15800000,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,3,4,6 Marla,House
17800000,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,4,4,6 Marla,House
13500000,"Snober City, Adiala Road",Rawalpindi,3,3,5 Marla,House
8000000,"Adiala Road, Rawalpindi",Rawalpindi,2,3,5 Marla,House
8850000,"Defence Road, Rawalpindi",Rawalpindi,3,4,5 Marla,House
73000000,"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,6,6,1.00 Kanal,House
30000000,"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,7 Marla,House
5500000,"Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8",Rawalpindi,2,2,3.5 Marla,House
6500000,"Adiala Road, Rawalpindi",Rawalpindi,2,3,3 Marla,House
16500000,"Al-Haram City - Phase 1, Al-Haram City",Rawalpindi,6,5,5 Marla,House
6800000,"Samarzar Housing Society, Rawalpindi",Rawalpindi,2,2,4.5 Marla,House
3600000,"Samarzar Housing Society, Rawalpindi",Rawalpindi,2,2,2.5 Marla,House
2200000,"Adiala Road, Rawalpindi",Rawalpindi,2,2,2.5 Marla,House
2200000,"Samarzar Housing Society, Rawalpindi",Rawalpindi,2,2,2.5 Marla,House
6500000,"Samarzar Housing Society, Rawalpindi",Rawalpindi,2,2,5 Marla,House
15000000,"Al-Haram City - Phase 1, Al-Haram City",Rawalpindi,6,6,5 Marla,House
22000000,"Gulraiz Housing Scheme, Rawalpindi",Rawalpindi,4,5,5 Marla,House
31000000,"Gulraiz Housing Scheme, Rawalpindi",Rawalpindi,6,6,7 Marla,House
13500000,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,4,4,5 Marla,House
13000000,"Airport Housing Society, Rawalpindi",Rawalpindi,3,3,5.6 Marla,House
35000000,"Bahria Town Phase 8 - Block I, Bahria Town Phase 8",Rawalpindi,5,6,10 Marla,House
23500000,"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,4,4,6 Marla,House
80000000,"Khayaban-e-Sir Syed, Rawalpindi",Rawalpindi,7,6,12 Marla,House
27500000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,7.3 Marla,House
12500000,"Adiala Road, Rawalpindi",Rawalpindi,4,6,5 Marla,House
100500000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,1.00 Kanal,House
200000000,"Bahria Town Phase 1, Bahria Town Rawalpindi",Rawalpindi,8,6,2.00 Kanal,House
52500000,"Media Town, Rawalpindi",Rawalpindi,6,6,10 Marla,House
27000000,"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,7,6,8 Marla,House
2800000,"Adiala Road, Rawalpindi",Rawalpindi,3,3,3.5 Marla,House
3500000,"Adiala Road, Rawalpindi",Rawalpindi,3,2,2.5 Marla,House
6500000,"Adiala Road, Rawalpindi",Rawalpindi,2,2,4.5 Marla,House
60000000,"Westridge 2, Westridge",Rawalpindi,9,6,1.10 Kanal,House
35000000,"Peshawar Road, Rawalpindi",Rawalpindi,5,5,15 Marla,House
48000000,"Airport Housing Society - Sector 3, Airport Housing Society",Rawalpindi,7,6,16 Marla,House
12500000,"Misryal Road, Rawalpindi",Rawalpindi,4,4,5 Marla,House
30000000,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,4,5,7 Marla,House
107500000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,6,6,1.00 Kanal,House
55000000,"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5,6,11 Marla,House
7200000,"Gulbahar Scheme, Rawalpindi",Rawalpindi,3,3,4 Marla,House
30000000,"Afshan Colony, Rawalpindi",Rawalpindi,4,4,6 Marla,House
12800000,"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,2,2,5 Marla,House
25000000,"Khurram Colony, Rawalpindi",Rawalpindi,5,5,6 Marla,House
11000000,"Qurtaba City, Lahore Islamabad Motorway",Rawalpindi,4,4,5 Marla,House
4500000,"Adiala Road, Rawalpindi",Rawalpindi,2,2,2.5 Marla,House
28000000,"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,7 Marla,House
37000000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,6,7.3 Marla,House
110000000,"Bahria Greens - Overseas Enclave - Sector 1, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,1.10 Kanal,House
22000000,"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5,5,7 Marla,House
24500000,"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,3,4,7 Marla,House
27000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,7 Marla,House
53000000,"Media Town - Block C, Media Town",Rawalpindi,7,6,12 Marla,House
38500000,"Bahria Town Phase 8 - Eden Lake View Block, Bahria Town Phase 8",Rawalpindi,7,6,10 Marla,House
9500000,"Shalley Valley, Rawalpindi",Rawalpindi,4,2,3 Marla,House
37000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6,6,10 Marla,House
49000000,"Media Town - Block D, Media Town",Rawalpindi,5,6,12 Marla,House
11000000,"Snober City, Adiala Road",Rawalpindi,4,4,4 Marla,House
46000000,"Bahria Greens - Overseas Enclave - Sector 7, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,10 Marla,House
51000000,"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,4,5,10 Marla,House
60000000,"Gulraiz Housing Society Phase 4, Gulraiz Housing Scheme",Rawalpindi,8,6,1.40 Kanal,House
49500000,"Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave",Rawalpindi,4,6,10 Marla,House
45500000,"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,10 Marla,House
25000000,"Gulshan Abad, Rawalpindi",Rawalpindi,4,5,10 Marla,House
11000000,"Wazir Town, Rawalpindi",Rawalpindi,4,5,5 Marla,House
20000000,"Caltex Road, Rawalpindi",Rawalpindi,5,6,5.6 Marla,House
12000000,"Shalley Valley, Rawalpindi",Rawalpindi,2,3,5 Marla,House
22000000,"Range Road, Rawalpindi",Rawalpindi,4,6,6 Marla,House
12000000,"Dhoke Banaras Road, Rawalpindi",Rawalpindi,4,5,5 Marla,House
36000000,"Airport Housing Society, Rawalpindi",Rawalpindi,7,6,12 Marla,House
38000000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
92000000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,6,1.00 Kanal,House
42500000,"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
46500000,"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,5,7,16 Marla,House
20000000,"Gulzar-e-Quaid Housing Society, Rawalpindi",Rawalpindi,6,6,5 Marla,House
25000000,"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,4,5,7 Marla,House
180000000,"Satellite Town - Block B, Satellite Town",Rawalpindi,5,5,10 Marla,House
30000000,"Bahria Town Phase 8 - Awais Block, Bahria Town Phase 8",Rawalpindi,4,5,10 Marla,House
49000000,"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,12 Marla,House
47500000,"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,5,6,12 Marla,House
48000000,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,5,6,10 Marla,House
44500000,"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,5,6,10 Marla,House
25000000,"Waris Khan, Rawalpindi",Rawalpindi,6,3,4.5 Marla,House
24000000,"Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,4,6,7 Marla,House
38000000,"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5,5,11 Marla,House
37500000,"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,4,4,10 Marla,House
55000000,"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5,5,10 Marla,House
